track_id,name,artist,album,release_date,popularity,spotify_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,mood_score
1bVTstYSVG5vqgFiAj8ZM0,RASOOKH,JASKARAN,DIVINE VIOLENCE,2024-10-16,23,https://open.spotify.com/track/1bVTstYSVG5vqgFiAj8ZM0,0.4739209022048087,-0.4050976832599396,5,-7.037,0,0.162,-1.1074363100995137,-0.14318500247818444,0.106,-0.3827452916940516,-0.6138925190623551,audio_features,spotify:track:1bVTstYSVG5vqgFiAj8ZM0,https://api.spotify.com/v1/tracks/1bVTstYSVG5vqgFiAj8ZM0,https://api.spotify.com/v1/audio-analysis/1bVTstYSVG5vqgFiAj8ZM0,168000,4,-0.3939214874769956
0BbbAbw9ISKQuELWzKI22B,Baby,Raafay Israr,Baby,2024-09-06,37,https://open.spotify.com/track/0BbbAbw9ISKQuELWzKI22B,0.605721504584886,-0.893426748427582,8,-8.663,0,0.119,-1.0057498711566317,-0.14322541025663008,0.165,-1.0505317504190894,-0.43483100053660906,audio_features,spotify:track:0BbbAbw9ISKQuELWzKI22B,https://api.spotify.com/v1/tracks/0BbbAbw9ISKQuELWzKI22B,https://api.spotify.com/v1/audio-analysis/0BbbAbw9ISKQuELWzKI22B,169143,4,-0.9719792494233357
1jtgsIJY9ddbY6saXi3iJv,"Mathi Mathi (From ""Laiye Je Yaarian"" Soundtrack)",Amrinder Gill,"Mathi Mathi (From ""Laiye Je Yaarian"" Soundtrack)",2019-06-01,55,https://open.spotify.com/track/1jtgsIJY9ddbY6saXi3iJv,1.892715621943287,0.6529486246032862,4,-3.711,1,0.0445,-0.3345935106900479,-0.14322541025663008,0.0776,1.3903428918172558,-0.5054097299937862,audio_features,spotify:track:1jtgsIJY9ddbY6saXi3iJv,https://api.spotify.com/v1/tracks/1jtgsIJY9ddbY6saXi3iJv,https://api.spotify.com/v1/audio-analysis/1jtgsIJY9ddbY6saXi3iJv,190689,4,1.021645758210271
49bIfsrteXLOPA02ArIFVh,Diva,Ruban Buttar,Diva,2024-08-30,23,https://open.spotify.com/track/49bIfsrteXLOPA02ArIFVh,0.6212274578060716,-0.20475755396039377,8,-6.677,0,0.043,1.557748443355105,-0.11223469882163717,0.103,0.6857130422660088,-0.6160564044826059,audio_features,spotify:track:49bIfsrteXLOPA02ArIFVh,https://api.spotify.com/v1/tracks/49bIfsrteXLOPA02ArIFVh,https://api.spotify.com/v1/audio-analysis/49bIfsrteXLOPA02ArIFVh,197400,4,0.24047774415280754
6dPCsJmys61wAVJIfsRPXi,Do Pall,Coachsahb,Do Pall,2024-04-01,53,https://open.spotify.com/track/6dPCsJmys61wAVJIfsRPXi,-0.8440851215959642,-1.250282603742398,11,-9.878,0,0.0907,0.48441553547983607,0.1803792561087655,0.0797,-0.13405240361714124,-0.5086194933671581,audio_features,spotify:track:6dPCsJmys61wAVJIfsRPXi,https://api.spotify.com/v1/tracks/6dPCsJmys61wAVJIfsRPXi,https://api.spotify.com/v1/audio-analysis/6dPCsJmys61wAVJIfsRPXi,209388,4,-0.6921675036797696
5q35RNEkH6uyOsAjHXciAm,Rangreza,Atif Aslam,Rangreza,2022-06-24,42,https://open.spotify.com/track/5q35RNEkH6uyOsAjHXciAm,-0.9836387005866344,-0.2924063605289451,6,-2.308,0,0.0318,1.971563540367257,-0.14322541025663008,0.11,-0.6314381797709622,-0.9783268885895793,audio_features,spotify:track:5q35RNEkH6uyOsAjHXciAm,https://api.spotify.com/v1/tracks/5q35RNEkH6uyOsAjHXciAm,https://api.spotify.com/v1/audio-analysis/5q35RNEkH6uyOsAjHXciAm,182750,4,-0.46192227014995363
2FNmlA73WxtL50tt02nO2o,Yaar Di Akh,Ali Zafar,Yaar Di Akh,2024-06-21,22,https://open.spotify.com/track/2FNmlA73WxtL50tt02nO2o,-1.2394869287361954,-2.345892685849288,6,-11.97,0,0.0438,1.7862088614972307,-0.14322541025663008,0.111,-1.980827368780866,0.7115233655982103,audio_features,spotify:track:2FNmlA73WxtL50tt02nO2o,https://api.spotify.com/v1/tracks/2FNmlA73WxtL50tt02nO2o,https://api.spotify.com/v1/audio-analysis/2FNmlA73WxtL50tt02nO2o,234376,4,-2.1633600273150773
70x96HsFSMNY4OhnAi5gN3,Guddi,Jasmine Sandlas,Guddi,2024-06-04,29,https://open.spotify.com/track/70x96HsFSMNY4OhnAi5gN3,0.8693227093450409,-1.5194896524886623,7,-9.463,0,0.0444,-0.9268663682886903,-0.14183339653305832,0.112,-1.0827697173920223,-0.4353359071346674,audio_features,spotify:track:70x96HsFSMNY4OhnAi5gN3,https://api.spotify.com/v1/tracks/70x96HsFSMNY4OhnAi5gN3,https://api.spotify.com/v1/audio-analysis/70x96HsFSMNY4OhnAi5gN3,267857,4,-1.3011296849403422
4clmdL6WQ02UjR5J78Igyh,Bina Mahi,Nusrat Fateh Ali Khan,Reformed,2017-03-16,48,https://open.spotify.com/track/4clmdL6WQ02UjR5J78Igyh,0.5049328086471798,-0.04198119890451348,8,-6.107,1,0.0391,-1.0949356457106048,-0.14120502133434878,0.159,-0.4195886825202606,-0.6135679362493175,audio_features,spotify:track:4clmdL6WQ02UjR5J78Igyh,https://api.spotify.com/v1/tracks/4clmdL6WQ02UjR5J78Igyh,https://api.spotify.com/v1/audio-analysis/4clmdL6WQ02UjR5J78Igyh,320174,4,-0.23078494071238703
5vNRhkKd0yEAg8suGBpjeY,APT.,ROSÉ,APT.,2024-10-18,95,https://open.spotify.com/track/5vNRhkKd0yEAg8suGBpjeY,0.6289804344166644,0.5527785599535132,0,-4.477,0,0.26,-0.992818149375002,-0.14322541025663008,0.355,1.5837706936548526,1.1535690921984258,audio_features,spotify:track:5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/audio-analysis/5vNRhkKd0yEAg8suGBpjeY,169917,4,1.068274626804183
